method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
Oracle,15,AUUC_cr_V2,1326.5669260541868,893.7499999979414,1194.7610532794502
Oracle,15,AUUC_cr_V1V2(0.5),1412.699772577794,893.7499999979402,1269.7845599071625
NO0.1,15,AUUC_cr_V1,1498.8326191013953,893.7499999979381,1344.8080665348573
NO0.1,15,AUUC_cr_V2,1326.5669260541868,893.7499999979414,1194.7610532794502
NO0.1,15,AUUC_cr_V1V2(0.5),1412.699772577794,893.7499999979402,1269.7845599071625
NO0.5,15,AUUC_cr_V1,1449.8530949863325,886.2499999972395,1324.8308885500942
NO0.5,15,AUUC_cr_V2,1258.965765248724,886.2499999972449,1040.248590885928
NO0.5,15,AUUC_cr_V1V2(0.5),1354.4094301175312,886.2499999972423,1182.53973971802
NO1.0,15,AUUC_cr_V1,1392.8047684811006,853.749999998931,1254.2240125540911
NO1.0,15,AUUC_cr_V2,1028.1702809472308,853.7499999989366,932.4842000481455
NO1.0,15,AUUC_cr_V1V2(0.5),1210.487524714169,853.7499999989343,1093.3541063011269
NO2.0,15,AUUC_cr_V1,1355.1940369411282,816.2499999956211,1215.1007679377462
NO2.0,15,AUUC_cr_V2,954.9005700985773,816.2499999956283,965.8007491908683
NO2.0,15,AUUC_cr_V1V2(0.5),1155.0473035198552,816.2499999956235,1090.4507585643169
RAND,16,AUUC_cr_V1,1233.8197917058078,562.5000000008858,950.9160430490651
RAND,16,AUUC_cr_V2,1233.819791705846,562.5000000009059,950.916043049041
RAND,16,AUUC_cr_V1V2(0.5),1233.8197917058314,562.5000000008986,950.9160430490501
Oracle,16,AUUC_cr_V1,1699.1169829038645,893.7499999979362,1344.8080665348573
Oracle,16,AUUC_cr_V2,1077.3249018395575,893.7499999979483,1194.7610532794502
Oracle,16,AUUC_cr_V1V2(0.5),1388.2209423717147,893.7499999979449,1269.7845599071625
NO0.1,16,AUUC_cr_V1,1669.4492557434587,891.2499999975901,1351.9636905586683
NO0.1,16,AUUC_cr_V2,966.1359853706591,891.2499999976019,1251.2197179797186
NO0.1,16,AUUC_cr_V1V2(0.5),1317.7926205570625,891.2499999975989,1301.591704269202
NO0.5,16,AUUC_cr_V1,1606.2772264005157,876.2499999981501,1342.529006060207
NO0.5,16,AUUC_cr_V2,760.3529675010984,876.2499999981621,1256.4688673866738
NO0.5,16,AUUC_cr_V1V2(0.5),1183.3150969508104,876.2499999981601,1299.4989367234477
NO1.0,16,AUUC_cr_V1,1578.8507733522608,861.249999999197,1317.4794429603746
NO1.0,16,AUUC_cr_V2,666.254612658927,861.24999999921,1143.099268693711
NO1.0,16,AUUC_cr_V1V2(0.5),1122.5526930055971,861.249999999208,1230.2893558270498
NO2.0,16,AUUC_cr_V1,1570.7038450634047,851.2499999982891,1304.4683821177985
NO2.0,16,AUUC_cr_V2,682.3974273895265,851.2499999983019,1187.2836464612283
