method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
RAND,8,AUUC_cr_V2,318.81353186413617,562.4999999975043,308.9126403596929
RAND,8,AUUC_cr_V1V2(0.5),318.81353186411434,562.4999999975007,308.91264035968925
Oracle,8,AUUC_cr_V1,585.6674076348958,893.7499999962341,582.7103867444439
Oracle,8,AUUC_cr_V2,805.0651065404058,893.7499999962463,916.0721036702719
Oracle,8,AUUC_cr_V1V2(0.5),695.3662570876462,893.7499999962396,749.3912452073546
NO0.1,8,AUUC_cr_V1,574.1419463274617,891.2499999960021,571.1587399300528
NO0.1,8,AUUC_cr_V2,769.888333646082,891.2499999960144,869.2009010910873
NO0.1,8,AUUC_cr_V1V2(0.5),672.0151399867674,891.2499999960074,720.1798205105672
NO0.5,8,AUUC_cr_V1,512.8692932805598,848.7499999951087,512.9471555575786
NO0.5,8,AUUC_cr_V2,508.7365754601938,848.7499999951193,619.8057054064924
NO0.5,8,AUUC_cr_V1V2(0.5),510.8029343703716,848.7499999951136,566.3764304820352
NO1.0,8,AUUC_cr_V1,466.70881725153964,803.7499999944255,461.0794010087051
NO1.0,8,AUUC_cr_V2,428.65786586894427,803.749999994436,501.4786744037504
NO1.0,8,AUUC_cr_V1V2(0.5),447.6833415602376,803.7499999944308,481.2790377062284
NO2.0,8,AUUC_cr_V1,440.1941425729177,783.7499999948757,446.0939863808643
NO2.0,8,AUUC_cr_V2,314.66665915769624,783.7499999948857,420.47796059563217
NO2.0,8,AUUC_cr_V1V2(0.5),377.43040086530243,783.7499999948808,433.2859734882494
RAND,9,AUUC_cr_V1,311.76008100592526,562.4999999975862,308.91264035969016
RAND,9,AUUC_cr_V2,311.7600810059521,562.4999999975807,308.9126403596929
RAND,9,AUUC_cr_V1V2(0.5),311.76008100592844,562.4999999975807,308.91264035968925
Oracle,9,AUUC_cr_V1,602.177338996891,893.7499999962296,582.7103867444439
Oracle,9,AUUC_cr_V2,1162.9609766644917,893.7499999962245,916.0721036702719
Oracle,9,AUUC_cr_V1V2(0.5),882.5691578306936,893.7499999962338,749.3912452073546
NO0.1,9,AUUC_cr_V1,602.177338996891,893.7499999962296,582.7103867444439
NO0.1,9,AUUC_cr_V2,1162.9609766644917,893.7499999962245,916.0721036702719
NO0.1,9,AUUC_cr_V1V2(0.5),882.5691578306936,893.7499999962338,749.3912452073546
NO0.5,9,AUUC_cr_V1,607.7710311859528,891.2499999958202,580.105080360376
NO0.5,9,AUUC_cr_V2,1176.651183866267,891.2499999958148,960.0360449833377
NO0.5,9,AUUC_cr_V1V2(0.5),892.211107526113,891.2499999958245,770.070562671854
NO1.0,9,AUUC_cr_V1,579.1777219517829,873.7499999945012,552.5309375223285
NO1.0,9,AUUC_cr_V2,1182.6734215125416,873.7499999944949,1004.6668596397878
NO1.0,9,AUUC_cr_V1V2(0.5),880.9255717321664,873.7499999945064,778.5988985810559
NO2.0,9,AUUC_cr_V1,553.9562117666042,843.7499999944368,529.0971135447696
NO2.0,9,AUUC_cr_V2,1154.0828520737361,843.7499999944303,1010.4322836555341
NO2.0,9,AUUC_cr_V1V2(0.5),854.0195319201756,843.7499999944432,769.7646986001503
RAND,10,AUUC_cr_V1,160.26165633339997,562.4999999975621,308.91264035969016
RAND,10,AUUC_cr_V2,160.26165633340133,562.4999999975662,308.9126403596929
RAND,10,AUUC_cr_V1V2(0.5),160.26165633339224,562.4999999975589,308.91264035968925
Oracle,10,AUUC_cr_V1,457.44965216660665,893.7499999962149,582.7103867444439
Oracle,10,AUUC_cr_V2,895.5801907856655,893.7499999962092,916.0721036702719
Oracle,10,AUUC_cr_V1V2(0.5),676.5149214761317,893.7499999962109,749.3912452073546
NO0.1,10,AUUC_cr_V1,457.44965216660665,893.7499999962149,582.7103867444439
NO0.1,10,AUUC_cr_V2,895.5801907856655,893.7499999962092,916.0721036702719
NO0.1,10,AUUC_cr_V1V2(0.5),676.5149214761317,893.7499999962109,749.3912452073546
NO0.5,10,AUUC_cr_V1,439.43715217535316,883.7499999960792,573.0515098453077
NO0.5,10,AUUC_cr_V2,867.9010779488843,883.7499999960727,877.186113760658
NO0.5,10,AUUC_cr_V1V2(0.5),653.669115062115,883.749999996075,725.1188118029802
NO1.0,10,AUUC_cr_V1,451.55520561845884,858.749999997537,572.567737840339
NO1.0,10,AUUC_cr_V2,930.8263428598138,858.74999999753,876.8264963321963
NO1.0,10,AUUC_cr_V1V2(0.5),691.1907742391325,858.749999997533,724.6971170862638
NO2.0,10,AUUC_cr_V1,428.5540222290113,846.2499999968605,559.1495562454627
NO2.0,10,AUUC_cr_V2,1001.2002822759537,846.2499999968525,924.3544002938203
NO2.0,10,AUUC_cr_V1V2(0.5),714.8771522524792,846.2499999968563,741.7519782696376
RAND,11,AUUC_cr_V1,376.9078500631408,562.4999999975398,308.91264035969016
RAND,11,AUUC_cr_V2,376.9078500631331,562.4999999975516,308.9126403596929
RAND,11,AUUC_cr_V1V2(0.5),376.9078500631331,562.4999999975462,308.91264035968925
Oracle,11,AUUC_cr_V1,611.0953814207455,893.749999996299,582.7103867444439
Oracle,11,AUUC_cr_V2,710.842173762029,893.7499999963035,916.0721036702719
Oracle,11,AUUC_cr_V1V2(0.5),660.9687775913854,893.7499999963096,749.3912452073546
NO0.1,11,AUUC_cr_V1,611.0953814207455,893.749999996299,582.7103867444439
NO0.1,11,AUUC_cr_V2,710.842173762029,893.7499999963035,916.0721036702719
NO0.1,11,AUUC_cr_V1V2(0.5),660.9687775913854,893.7499999963096,749.3912452073546
NO0.5,11,AUUC_cr_V1,625.6833500540617,866.2499999968004,568.7686199916094
NO0.5,11,AUUC_cr_V2,742.481349479912,866.2499999968063,791.6479818354503
NO0.5,11,AUUC_cr_V1V2(0.5),684.0823497669854,866.2499999968107,680.2083009135276
NO1.0,11,AUUC_cr_V1,597.0804075011021,818.749999997545,540.4325910328365
NO1.0,11,AUUC_cr_V2,675.6669096767539,818.7499999975528,721.2031829282005
