method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO0.1,4,AUUC_cr_V1,633.6017123189374,893.7499999961889,582.7103867444439
NO0.1,4,AUUC_cr_V2,1160.5834250575824,893.7499999961758,916.0721036702719
NO0.1,4,AUUC_cr_V1V2(0.5),897.0925686882688,893.7499999961842,749.3912452073546
NO0.5,4,AUUC_cr_V1,571.8492251429647,853.7499999959144,543.5094201638271
NO0.5,4,AUUC_cr_V2,1203.5802907130308,853.7499999959044,850.1995136539327
NO0.5,4,AUUC_cr_V1V2(0.5),887.7147579280058,853.7499999959111,696.854466908878
NO1.0,4,AUUC_cr_V1,501.8675173184345,806.24999999555,503.6566548431968
NO1.0,4,AUUC_cr_V2,1299.2312406652793,806.2499999955406,887.0269535855587
NO1.0,4,AUUC_cr_V1V2(0.5),900.549378991864,806.2499999955465,695.3418042143755
NO2.0,4,AUUC_cr_V1,451.8887885873677,746.2499999956608,448.074747519867
NO2.0,4,AUUC_cr_V2,1191.4679615459388,746.2499999956527,792.2921491352321
NO2.0,4,AUUC_cr_V1V2(0.5),821.6783750666589,746.249999995658,620.1834483275485
RAND,5,AUUC_cr_V1,245.33377692935483,562.4999999976908,308.91264035969016
RAND,5,AUUC_cr_V2,245.33377692940485,562.4999999977044,308.9126403596929
RAND,5,AUUC_cr_V1V2(0.5),245.33377692938848,562.4999999976844,308.91264035968925
Oracle,5,AUUC_cr_V1,464.62705259790243,893.7499999963032,582.7103867444439
Oracle,5,AUUC_cr_V2,1151.8763446503324,893.7499999963148,916.0721036702719
Oracle,5,AUUC_cr_V1V2(0.5),808.251698624129,893.7499999962995,749.3912452073546
NO0.1,5,AUUC_cr_V1,464.62705259790243,893.7499999963032,582.7103867444439
NO0.1,5,AUUC_cr_V2,1151.8763446503324,893.7499999963148,916.0721036702719
NO0.1,5,AUUC_cr_V1V2(0.5),808.251698624129,893.7499999962995,749.3912452073546
NO0.5,5,AUUC_cr_V1,434.5809843906415,871.2499999963117,565.805447986032
NO0.5,5,AUUC_cr_V2,1100.529565974193,871.2499999963236,865.8919874068644
NO0.5,5,AUUC_cr_V1V2(0.5),767.5552751824295,871.249999996309,715.8487176964464
NO1.0,5,AUUC_cr_V1,339.6672011424744,813.7499999964886,529.8378444174805
NO1.0,5,AUUC_cr_V2,1097.386625996508,813.7499999964997,857.4346402908192
NO1.0,5,AUUC_cr_V1V2(0.5),718.526913569504,813.7499999964857,693.6362423541491
NO2.0,5,AUUC_cr_V1,301.26707244663066,793.7499999966534,518.4148159860987
NO2.0,5,AUUC_cr_V2,1110.7088052850806,793.7499999966642,897.5229581020155
NO2.0,5,AUUC_cr_V1V2(0.5),705.9879388658685,793.7499999966502,707.9688870440555
RAND,6,AUUC_cr_V1,501.065407170101,562.4999999976176,308.91264035969016
RAND,6,AUUC_cr_V2,501.06540717008465,562.4999999976353,308.9126403596929
RAND,6,AUUC_cr_V1V2(0.5),501.06540717009375,562.499999997628,308.91264035968925
Oracle,6,AUUC_cr_V1,781.0619949896492,893.7499999962699,582.7103867444439
Oracle,6,AUUC_cr_V2,1325.7995565504334,893.7499999962823,916.0721036702719
Oracle,6,AUUC_cr_V1V2(0.5),1053.4307757700408,893.7499999962724,749.3912452073546
NO0.1,6,AUUC_cr_V1,781.0619949896492,893.7499999962699,582.7103867444439
NO0.1,6,AUUC_cr_V2,1325.7995565504334,893.7499999962823,916.0721036702719
NO0.1,6,AUUC_cr_V1V2(0.5),1053.4307757700408,893.7499999962724,749.3912452073546
NO0.5,6,AUUC_cr_V1,635.7094999712402,818.749999994153,504.86055583726056
NO0.5,6,AUUC_cr_V2,1200.8677205800711,818.749999994168,663.061039324358
NO0.5,6,AUUC_cr_V1V2(0.5),918.288610275656,818.749999994156,583.9607975808111
NO1.0,6,AUUC_cr_V1,583.8935286851139,781.2499999924464,452.55135608546885
NO1.0,6,AUUC_cr_V2,1018.6775632306433,781.2499999924603,590.5360151150688
NO1.0,6,AUUC_cr_V1V2(0.5),801.2855459578803,781.2499999924496,521.5436856002725
NO2.0,6,AUUC_cr_V1,563.9595461375643,751.2499999926185,433.12658997958084
NO2.0,6,AUUC_cr_V2,984.6871905311284,751.2499999926328,524.1884665941892
NO2.0,6,AUUC_cr_V1V2(0.5),774.3233683343483,751.2499999926217,478.6575282868892
RAND,7,AUUC_cr_V1,685.9664762931384,562.4999999974721,308.91264035969016
RAND,7,AUUC_cr_V2,685.9664762931206,562.4999999974789,308.9126403596929
RAND,7,AUUC_cr_V1V2(0.5),685.9664762931316,562.4999999974771,308.91264035968925
Oracle,7,AUUC_cr_V1,949.7106929010569,893.7499999960978,582.7103867444439
Oracle,7,AUUC_cr_V2,1657.362017698653,893.7499999960933,916.0721036702719
Oracle,7,AUUC_cr_V1V2(0.5),1303.536355299853,893.7499999961016,749.3912452073546
NO0.1,7,AUUC_cr_V1,975.0562414620222,891.2499999957,580.105080360376
NO0.1,7,AUUC_cr_V2,1659.011298780767,891.2499999956951,960.0360449833377
NO0.1,7,AUUC_cr_V1V2(0.5),1317.033770121393,891.249999995704,770.070562671854
NO0.5,7,AUUC_cr_V1,980.7341490616724,876.2499999955278,568.296552601909
NO0.5,7,AUUC_cr_V2,1565.6891744232184,876.2499999955228,979.7614536568699
NO0.5,7,AUUC_cr_V1V2(0.5),1273.211661742444,876.2499999955313,774.0290031293881
NO1.0,7,AUUC_cr_V1,978.5715433064566,856.2499999950213,558.3510519321466
NO1.0,7,AUUC_cr_V2,1536.9396557888767,856.249999995015,967.4522245305192
NO1.0,7,AUUC_cr_V1V2(0.5),1257.755599547666,856.2499999950248,762.9016382313321
NO2.0,7,AUUC_cr_V1,930.9732866757921,821.2499999937097,512.6966659097302
NO2.0,7,AUUC_cr_V2,1172.1062814844463,821.2499999937045,866.6539410270541
NO2.0,7,AUUC_cr_V1V2(0.5),1051.5397840801193,821.2499999937141,689.675303468394
RAND,8,AUUC_cr_V1,236.69721065351996,562.4999999974593,308.91264035969016
RAND,8,AUUC_cr_V2,236.69721065354315,562.4999999974789,308.9126403596929
RAND,8,AUUC_cr_V1V2(0.5),236.6972106535286,562.499999997457,308.91264035968925
Oracle,8,AUUC_cr_V1,629.9782763070725,893.7499999962128,582.7103867444439
Oracle,8,AUUC_cr_V2,1092.4835635356694,893.7499999962155,916.0721036702719
Oracle,8,AUUC_cr_V1V2(0.5),861.2309199213647,893.749999996211,749.3912452073546
NO0.1,8,AUUC_cr_V1,607.0717271702352,891.2499999959883,571.1587399300528
NO0.1,8,AUUC_cr_V2,1034.1110471152654,891.2499999959921,869.2009010910873
NO0.1,8,AUUC_cr_V1V2(0.5),820.5913871427439,891.2499999959874,720.1798205105672
NO0.5,8,AUUC_cr_V1,487.0132568201361,848.749999995042,512.9471555575786
NO0.5,8,AUUC_cr_V2,909.9732092372612,848.749999995047,619.8057054064924
NO0.5,8,AUUC_cr_V1V2(0.5),698.4932330286914,848.7499999950411,566.3764304820352
NO1.0,8,AUUC_cr_V1,418.8895164527354,803.7499999943598,461.0794010087051
NO1.0,8,AUUC_cr_V2,678.770109789463,803.7499999943666,501.4786744037504
NO1.0,8,AUUC_cr_V1V2(0.5),548.8298131210931,803.7499999943594,481.2790377062284
NO2.0,8,AUUC_cr_V1,402.7588216523028,783.7499999947967,446.0939863808643
NO2.0,8,AUUC_cr_V2,667.4923128066551,783.7499999948039,420.47796059563217
NO2.0,8,AUUC_cr_V1V2(0.5),535.1255672294722,783.7499999947963,433.2859734882494
RAND,9,AUUC_cr_V1,441.7820643692762,562.4999999972156,308.91264035969016
RAND,9,AUUC_cr_V2,441.7820643693085,562.499999997217,308.9126403596929
RAND,9,AUUC_cr_V1V2(0.5),441.78206436928485,562.4999999972133,308.91264035968925
Oracle,9,AUUC_cr_V1,643.5516173507345,893.749999995963,582.7103867444439
Oracle,9,AUUC_cr_V2,1084.4355325198092,893.7499999959585,916.0721036702719
Oracle,9,AUUC_cr_V1V2(0.5),863.9935749352736,893.7499999959614,749.3912452073546
NO0.1,9,AUUC_cr_V1,643.5516173507345,893.749999995963,582.7103867444439
NO0.1,9,AUUC_cr_V2,1084.4355325198092,893.7499999959585,916.0721036702719
NO0.1,9,AUUC_cr_V1V2(0.5),863.9935749352736,893.7499999959614,749.3912452073546
NO0.5,9,AUUC_cr_V1,620.5663314236139,891.2499999955555,580.105080360376
NO0.5,9,AUUC_cr_V2,1109.0108061495769,891.2499999955504,960.0360449833377
NO0.5,9,AUUC_cr_V1V2(0.5),864.7885687865972,891.2499999955547,770.070562671854
NO1.0,9,AUUC_cr_V1,539.3505808130819,873.7499999942071,552.5309375223285
NO1.0,9,AUUC_cr_V2,1179.1542898058383,873.7499999942014,1004.6668596397878
NO1.0,9,AUUC_cr_V1V2(0.5),859.2524353094625,873.7499999942067,778.5988985810559
NO2.0,9,AUUC_cr_V1,499.8306540031418,843.7499999941742,529.0971135447696
NO2.0,9,AUUC_cr_V2,1125.5119481236056,843.7499999941688,1010.4322836555341
NO2.0,9,AUUC_cr_V1V2(0.5),812.6713010633771,843.7499999941747,769.7646986001503
RAND,10,AUUC_cr_V1,285.4869205177438,562.4999999974498,308.91264035969016
RAND,10,AUUC_cr_V2,285.4869205177456,562.4999999974389,308.9126403596929
RAND,10,AUUC_cr_V1V2(0.5),285.48692051774196,562.4999999974534,308.91264035968925
Oracle,10,AUUC_cr_V1,554.9600362803322,893.7499999962876,582.7103867444439
Oracle,10,AUUC_cr_V2,627.6688712820905,893.7499999962852,916.0721036702719
Oracle,10,AUUC_cr_V1V2(0.5),591.3144537812044,893.7499999962888,749.3912452073546
NO0.1,10,AUUC_cr_V1,554.9600362803322,893.7499999962876,582.7103867444439
NO0.1,10,AUUC_cr_V2,627.6688712820905,893.7499999962852,916.0721036702719
NO0.1,10,AUUC_cr_V1V2(0.5),591.3144537812044,893.7499999962888,749.3912452073546
NO0.5,10,AUUC_cr_V1,549.9382460879601,883.7499999961348,573.0515098453077
NO0.5,10,AUUC_cr_V2,632.0195637186013,883.7499999961345,877.186113760658
NO0.5,10,AUUC_cr_V1V2(0.5),590.9789049032748,883.7499999961374,725.1188118029802
NO1.0,10,AUUC_cr_V1,563.8765796201294,858.749999997637,572.567737840339
NO1.0,10,AUUC_cr_V2,541.8607205590617,858.7499999976363,876.8264963321963
